"ISO","year","regime_type","election","obs_bin","obs_bin_max","obs_count","obs_count_max","demi","demi_max","source","obs_vdem","obs_qed"
"SGP",2001,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SGP",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2006,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"SGP",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2011,"Electoral autocracy",1,1,1,1,1,"Maruah","Maruah","https://maruah.org/category/ge2011-election-watch/",1,NA
"SGP",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2015,"Electoral autocracy",1,1,1,1,1,"Maruah","Maruah","https://maruah.org/category/ge-2015-election-watch/",1,NA
"SGP",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2017,"Electoral autocracy",1,1,1,1,1,"Maruah","Maruah","https://maruah.org/2017/05/28/electronic-attendance-taking-at-polls/",0,NA
"SGP",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",2020,"Electoral autocracy",1,1,1,1,1,"Maruah","Maruah",NA,1,NA
"SGP",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",1990,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1991,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1992,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1993,"Electoral democracy",1,0,0,0,0,NA,NA,NA,0,0
"SLB",1994,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1996,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1997,"Electoral democracy",1,0,0,0,0,NA,NA,NA,0,0
"SLB",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",1999,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",2001,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SLB",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLB",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2006,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"SLB",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2010,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"SLB",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2014,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"SLB",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2019,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"SLB",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLB",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",1990,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1991,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1992,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1996,"Electoral autocracy",1,1,1,1,1,"Council of Churches in Sierra Leone","Council of Churches in Sierra Leone","https://slobserver.org/wp-content/Library/201022%20CCSL%20-%20Press%20Statement%20on%20the%20COI.pdf",1,0
"SLE",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",2002,"Electoral autocracy",1,1,1,2,2,"Council of Churches in Sierra Leone, National Election Watch","Council of Churches in Sierra Leone, National Election Watch","https://www.ndi.org/sites/default/files/1461_sl_election_051402_5.pdf, https://www.europarl.europa.eu/cmsdata/212746/Election_report_Sierra_Leone_14_May_2002.pdf#page=2.60",1,0
"SLE",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLE",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2007,"Electoral democracy",1,1,1,2,2,"Council of Churches in Sierra Leone, National Election Watch","Council of Churches in Sierra Leone, National Election Watch","http://thepatrioticvanguard.com/election-results-council-of-churches-calls-for-speed, https://ec.europa.eu/info/strategy/relations-non-eu-countries/types-relations-and-partnerships/election-observation/mission-recommendations-repository/missions/249#:~:text=Documents-,EU,-EOM%20SLE%202007",1,NA
"SLE",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2012,"Electoral democracy",1,1,1,2,2,"National Election Watch, Council of Churches in Sierra Leone","National Election Watch, Council of Churches in Sierra Leone","https://ec.europa.eu/info/strategy/relations-non-eu-countries/types-relations-and-partnerships/election-observation/mission-recommendations-repository/missions/172, https://www.cartercenter.org/resources/pdfs/news/peace_publications/election_reports/sierra-leone-final-101613.pdf",1,NA
"SLE",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2014,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2018,"Electoral democracy",1,1,1,2,2,"National Election Watch, Council of Churches in Sierra Leone","National Election Watch, Council of Churches in Sierra Leone","https://nationalelectionwatchsl.org/wp-content/uploads/2021/09/NEW-Observation-Report-final-July-2018.pdf, https://web.archive.org/web/20180902181553/http://ccslaction.org/current-activity",1,NA
"SLE",2019,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLE",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",1990,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",1991,"Electoral autocracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,0,0
"SLV",1992,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",1994,"Electoral autocracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,1
"SLV",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",1997,"Electoral autocracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,0
"SLV",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",1999,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,1
"SLV",2000,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,1
"SLV",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SLV",2003,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,0,0
"SLV",2004,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,0
"SLV",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2006,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,NA
"SLV",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2009,"Electoral democracy",1,1,1,1,1,"lniciativa Social para Ia Democracia","lniciativa Social para Ia Democracia","https://dev.isd.org.sv/sistema-electoral-y-elecciones-2009/",1,NA
"SLV",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2012,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,NA
"SLV",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2014,"Electoral democracy",1,1,1,1,1,"lniciativa Social para Ia Democracia","lniciativa Social para Ia Democracia","https://www.facebook.com/photo?fbid=679850325405203&set=a.322099531180286&locale=es_LA",1,NA
"SLV",2015,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,NA
"SLV",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2018,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,NA
"SLV",2019,"Electoral democracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,NA
"SLV",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SLV",2021,"Electoral autocracy",1,0,1,0,1,NA,"lniciativa Social para Ia Democracia",NA,1,NA
"SML",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1996,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1997,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",2002,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",2003,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SML",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SML",2005,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"SML",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2010,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"SML",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2017,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"SML",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SML",2021,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"SOM",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1996,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1997,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",2002,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",2003,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",2004,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SOM",2005,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2006,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2007,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2008,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2009,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2010,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2011,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2012,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2013,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2014,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2015,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2016,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2017,"Closed autocracy",1,1,1,1,1,"Somaliland Non-State Actors Forum","Somaliland Non-State Actors Forum","https://www.sonsaf.org/assets/uploads/file_pdf/bc40f700963cd586ad91dadefed3a1dc.pdf",0,NA
"SOM",2018,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2019,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2020,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SOM",2021,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1992,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SRB",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1996,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SRB",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",2000,"Electoral autocracy",1,1,1,1,1,"Center for Free Elections and Democracy","Center for Free Elections and Democracy","https://www.hrw.org/news/2000/12/15/serbia-opportunity-hold-first-free-elections-1980",1,0
"SRB",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SRB",2002,"Electoral democracy",1,1,1,1,1,"Center for Free Elections and Democracy","Center for Free Elections and Democracy","https://www.ndi.org/sites/default/files/1451_yu_serbia_100102_0.pdf",1,0
"SRB",2003,"Electoral democracy",1,1,1,1,1,"Center for Free Elections and Democracy","Center for Free Elections and Democracy","https://www.oscepa.org/en/documents/election-observation/election-observation-statements/serbia/statements-20/1469-2003-parliamentary-2/file",1,0
"SRB",2004,"Electoral democracy",1,1,1,1,1,"Center for Free Elections and Democracy","Center for Free Elections and Democracy","file:///Users/duongle/Downloads; https://www.jus.uio.no/smr/english/about/programmes/nordem/publications/2004/08.pdf/Republic%20of%20Serbia%20and%20Montenegro-%20Report%20of%20the%20observation%20mission-%20presidential%20election%20of%2013%20and%2027%20of%20June-%20CLRAE%20-2004.pdf",1,0
"SRB",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2007,"Liberal democracy",1,1,1,1,1,"Center for Free Elections and Democracy","Center for Free Elections and Democracy","0, https://www.csce.gov/international-impact/parliamentary-elections-serbia-reveal-progress-democratic-development-also?sort_by=field_date_value&page=36",1,NA
"SRB",2008,"Liberal democracy",1,1,1,1,1,"Center for Free Elections and Democracy","Center for Free Elections and Democracy","https://books.google.com.au/books?id=whIP49KZ6xIC&pg=PA120&lpg=PA120&dq=CeSID+observe+election+SErbia+2008&source=bl&ots=Zl8qs55A1x&sig=ACfU3U0TcL37f-NOJazMNzN367bH-pPQLw&hl=vi&sa=X&ved=2ahUKEwiB97WaxM39AhV-yXMBHdslCawQ6AF6BAguEAM#v=onepage&q=CeSID%20observe%20election%20SErbia%202008&f=false",1,NA
"SRB",2009,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2010,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2011,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2012,"Liberal democracy",1,1,1,2,2,"Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","https://crta.rs/wp-content/uploads/2016/10/Serbian-parliamentary-election-monitoring-First-interim-report-1.pdf, https://rm.coe.int/local-elections-in-serbia-6-may-2012-draft-resolution-draft-recommenda/1680718cfa",1,NA
"SRB",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2014,"Electoral autocracy",1,1,1,2,2,"Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","https://crta.rs/en/audit-of-political-engagement-in-serbia-2014/, https://www.ndi.org/sites/default/files/Serbia-2014-Elections-Letter-Belgrade.pdf",1,NA
"SRB",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2016,"Electoral autocracy",1,1,1,3,3,"Gradjani Na Strazi, Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","Gradjani Na Strazi, Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","https://izvestaj.gradjaninastrazi.rs/, https://crta.rs/en/parliamentary-elections-2016-final-report/; https://crta.rs/wp-content/uploads/2016/10/Serbian-parliamentary-election-monitoring-First-interim-report-1.pdf, http://balkanist.net/liveish-blogs-and-updates-serbias-elections-2016/",1,NA
"SRB",2017,"Electoral autocracy",1,1,1,3,3,"Gradjani Na Strazi, Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","Gradjani Na Strazi, Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","http://crta.rs/wp-content/uploads/2017/05/CRTA-GnS-Summary-2017.pdf, https://gndem.org/stories/amid-political-tensions-crta-s-pvt-confirms-preliminary-results/, https://balkaninsight.com/2017/03/28/dozen-foreign-observers-to-monitor-serbian-elections-03-28-2017/",1,NA
"SRB",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SRB",2020,"Electoral autocracy",1,1,1,2,3,"Center for Research, Transparency and Accountability, Center for Free Elections and Democracy","Gradjani Na Strazi, Center for Research, Transparency and Accountability, Center for Free Elections and Democracy",NA,1,NA
"SRB",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2011,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2012,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2013,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2014,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2015,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2016,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2017,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2018,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2019,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2020,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SSD",2021,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",1991,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"STP",1992,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",1993,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",1994,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"STP",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",1996,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"STP",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",1998,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"STP",1999,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",2000,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",2001,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"STP",2002,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"STP",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"STP",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2006,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"STP",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2010,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"STP",2011,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"STP",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2014,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"STP",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2016,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"STP",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2018,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"STP",2019,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"STP",2021,"Electoral democracy",1,0,0,0,0,NA,NA,NA,0,NA
"SUR",1990,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1991,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SUR",1992,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1993,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1994,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1996,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"SUR",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",1999,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",2000,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"SUR",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SUR",2005,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"SUR",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2010,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"SUR",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2014,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SUR",2015,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
